Date,Open,High,Low,Close,Adj Close,Volume
2015-04-16,7.312730,7.538900,7.258380,7.430200,7.258654,42413447
2015-04-17,7.502080,7.538900,7.310980,7.346040,7.176436,47094161
2015-04-20,7.346040,7.346040,6.960330,7.037480,6.875000,52491613
2015-04-21,7.037480,7.274160,6.927020,7.263640,7.095939,38092480
2015-04-22,7.240850,7.626560,7.205790,7.514360,7.340870,47944259
2015-04-23,7.552930,7.616040,7.374100,7.423190,7.251805,43572820
2015-04-24,7.347800,7.447730,7.207540,7.207540,7.041134,39528890
2015-04-27,7.293450,7.382860,7.144420,7.209290,7.042843,39712305
2015-04-28,7.202280,7.267150,6.960330,6.970850,6.809908,46219582
2015-04-29,7.012930,7.431950,6.988390,7.363580,7.193572,65291757
2015-04-30,7.416170,7.419680,7.282930,7.298710,7.130199,38079801
2015-05-04,7.302210,7.458250,7.293450,7.430200,7.258654,39239909
2015-05-05,7.421430,7.495070,7.310980,7.328510,7.159311,38951984
2015-05-06,7.328510,7.433710,7.100590,7.258380,7.090800,36271455
2015-05-07,7.214550,7.300460,7.039230,7.063770,6.900683,22177838
2015-05-08,7.137410,7.275920,7.030460,7.232080,7.065107,26085215
2015-05-11,7.274160,7.531890,7.188250,7.510850,7.337441,64440273
2015-05-12,7.512600,8.261230,7.367080,8.170060,7.981432,86458366
2015-05-13,8.029810,8.401490,7.956170,8.198120,8.008843,66039941
2015-05-14,8.222660,8.233180,7.854480,8.014030,7.829005,41595860
2015-05-15,8.091170,8.240190,7.973700,8.052600,7.866683,43165121
2015-05-18,8.084160,8.084160,7.770330,7.857990,7.676567,54213102
2015-05-19,7.836950,8.059610,7.717730,8.049090,7.863255,53662399
2015-05-20,8.029810,8.576810,8.029810,8.187600,7.998566,65694213
2015-05-21,8.206880,8.906420,8.187600,8.838050,8.633999,70610144
2015-05-22,8.839800,8.883630,8.433050,8.575060,8.377081,53813873
2015-05-25,8.485650,8.867850,8.408500,8.611880,8.413052,45491390
2015-05-26,8.764410,8.973040,8.564540,8.944990,8.738471,61529592
2015-05-27,8.955510,9.081750,8.678500,8.746880,8.544933,42924229
2015-05-28,8.766160,9.271090,8.417270,8.426040,8.231501,69571126
2015-05-29,8.452330,8.727590,8.170060,8.494410,8.298293,51844848
2015-06-01,8.660970,9.029150,8.525970,8.943240,8.736761,66766490
2015-06-02,9.025640,9.332460,8.853820,9.325440,9.110137,76894438
2015-06-03,9.186940,9.672580,9.134340,9.321940,9.106717,59437040
2015-06-04,9.258820,9.511290,8.396230,8.959020,8.752176,64304598
2015-06-05,9.044930,9.202720,8.625900,8.813500,8.610016,50633930
2015-06-08,8.836290,8.846810,8.257730,8.390970,8.197242,78482231
2015-06-09,8.415520,8.797720,8.394480,8.627660,8.428468,47536315
2015-06-10,8.522460,9.490250,8.487400,9.490250,9.271140,80277167
2015-06-11,9.642780,10.107400,9.625250,10.004000,9.773029,98088825
2015-06-12,9.993430,10.133700,9.002850,10.070600,9.838092,67544784
2015-06-15,10.011000,10.112600,9.590180,9.711160,9.486951,56998071
2015-06-16,9.553360,9.553360,9.116810,9.339470,9.123842,51843314
2015-06-17,9.379790,9.660310,9.214990,9.616480,9.394458,45397620
2015-06-18,9.618230,9.791800,9.236030,9.300900,9.086164,44239257
2015-06-19,9.278110,9.286000,8.494410,8.888890,8.733747,52077066
2015-06-23,8.891520,9.086130,8.394480,8.844180,8.689817,46337140
2015-06-24,8.717950,9.727810,8.641680,9.727810,9.558024,71114114
2015-06-25,9.527940,9.938200,9.238660,9.307040,9.144599,44334827
2015-06-26,8.731100,9.246550,8.376070,8.376070,8.229878,70146108
2015-06-29,8.678500,8.888890,7.539780,8.152530,8.010239,67781862
2015-06-30,8.357660,8.962530,7.889550,8.891520,8.736330,89179136
2015-07-01,8.681130,9.651550,8.602240,8.691650,8.539949,78544525
2015-07-02,8.710060,9.038790,8.257730,8.599610,8.449516,61000602
2015-07-03,8.888890,8.915190,7.889550,8.462850,8.315142,62622067
2015-07-06,9.280740,9.280740,7.616040,8.021040,7.881044,76692218
2015-07-07,7.387250,7.742280,7.218940,7.310980,7.183377,137196430
2015-07-08,6.579880,8.042080,6.579880,7.892180,7.754433,195639497
2015-07-09,7.892180,8.681130,7.497700,8.681130,8.529613,91420101
2015-07-10,8.941490,9.548980,8.809990,9.548980,9.382316,114364685
2015-07-13,9.464830,10.414200,9.130840,9.990800,9.816424,125831412
2015-07-14,9.725180,10.390500,9.251810,9.362260,9.198854,104665455
2015-07-15,8.731100,9.178170,8.426040,8.426040,8.278975,80220926
2015-07-16,8.426040,8.823140,7.605520,8.502300,8.353905,58071357
2015-07-17,8.731100,9.165020,8.544380,8.941490,8.785429,47839006
2015-07-20,8.933600,9.598950,8.809990,9.496380,9.330634,61634828
2015-07-21,9.335960,10.445800,9.217620,10.445800,10.263483,102443168
2015-07-22,10.453700,10.632500,9.706770,10.088100,9.912027,72868412
2015-07-23,9.996060,10.416800,9.656810,10.148600,9.971471,86671669
2015-07-24,10.046000,10.124900,9.520050,9.520050,9.353890,94182720
2015-07-27,9.207100,9.598950,8.573310,8.583830,8.434011,80495733
2015-07-28,7.889550,9.038790,7.889550,8.920450,8.764756,104509686
2015-07-29,8.946750,9.193950,8.415520,9.065090,8.906871,62743588
2015-07-30,8.888890,9.283370,8.547010,8.665350,8.514107,46816441
2015-07-31,8.533860,9.004600,8.494410,8.920450,8.764756,50279636
2015-08-03,8.862590,9.243920,8.754770,9.238660,9.077412,62653503
2015-08-04,9.243920,10.138100,9.020380,9.612100,9.444333,52551348
2015-08-05,9.546350,9.877710,9.349110,9.385930,9.222112,35768263
2015-08-06,9.204470,9.406970,9.112430,9.191320,9.030898,29148590
2015-08-07,9.388560,9.627880,9.207100,9.259700,9.098084,32039870
2015-08-10,9.433270,9.909270,9.309670,9.896120,9.723397,43130245
2015-08-11,9.909270,10.217000,9.730440,9.806710,9.635548,48362522
2015-08-12,9.614730,9.806710,9.428010,9.449050,9.284130,35059279
2015-08-13,9.449050,9.677840,9.270220,9.572650,9.405572,27032796
2015-08-14,9.717290,9.735700,8.970410,9.172910,9.012810,63590408
2015-08-17,8.941490,8.954640,8.418150,8.520710,8.371993,132960970
2015-08-18,8.625900,8.633790,7.889550,8.252470,8.108435,98311816
2015-08-19,8.021040,8.565420,8.021040,8.504930,8.356487,57072988
2015-08-20,8.581200,8.625900,8.284020,8.305060,8.160107,37527391
2015-08-21,8.155160,8.297170,7.705460,7.889550,7.751849,42963528
2015-08-24,7.595000,7.595000,7.100590,7.100590,6.976659,73710320
2015-08-25,6.477320,7.324130,6.390530,6.390530,6.278992,69903702
2015-08-26,6.574620,6.969100,6.269560,6.656150,6.539976,58826530
2015-08-27,6.753450,7.321500,6.750820,7.321500,7.193714,43060598
2015-08-28,7.537150,7.823800,7.337280,7.705460,7.570971,45540239
2015-08-31,7.621300,7.660750,7.179490,7.660750,7.527042,47078179
2015-09-01,7.468770,7.468770,7.011180,7.442470,7.312572,52811413
2015-09-02,7.095330,7.644970,7.048000,7.616040,7.483113,54528827
2015-09-07,7.652860,7.884290,6.911240,7.069030,6.945649,48682450
2015-09-08,6.842870,7.255750,6.837610,7.245230,7.118774,35887852
2015-09-09,7.366210,7.573970,7.258380,7.474030,7.343581,45825863
2015-09-10,7.363580,7.413540,7.153190,7.168970,7.043846,23620140
2015-09-11,7.147930,7.300460,7.048000,7.076920,6.953402,14851431
2015-09-14,7.137410,7.197900,6.369490,6.369490,6.258319,33331944
2015-09-15,6.309010,6.600920,6.127550,6.301120,6.191143,26702476
2015-09-16,6.259040,6.903350,6.206440,6.834980,6.715684,28259315
2015-09-17,6.792900,6.995400,6.643000,6.643000,6.527055,30272210
2015-09-18,6.732410,6.806050,6.579880,6.748190,6.630410,17692043
2015-09-21,6.706110,7.105850,6.600920,7.050630,6.927571,25680923
2015-09-22,7.403020,7.755420,7.368840,7.755420,7.620060,53022087
2015-09-23,7.626560,7.792240,7.537150,7.679160,7.545131,44792040
2015-09-24,7.652860,7.718610,7.500330,7.626560,7.493449,19570679
2015-09-25,7.573970,8.270880,7.495070,7.734390,7.599397,40262726
2015-09-28,7.679160,7.950030,7.500330,7.879030,7.741512,23669572
2015-09-29,7.755420,8.018410,7.687050,7.737020,7.601981,18907858
2015-09-30,7.784350,7.976330,7.731760,7.776460,7.640732,19779448
2015-10-08,8.042080,8.205130,7.902700,8.073640,7.932725,20547309
2015-10-09,8.099930,8.152530,8.026300,8.107820,7.966308,15794166
2015-10-12,8.270880,8.573310,8.099930,8.362920,8.216957,38528920
2015-10-13,8.276130,8.381330,8.113080,8.173570,8.030911,27096180
2015-10-14,8.102560,8.228800,7.884290,7.886920,7.749265,31160257
2015-10-15,7.855360,8.252470,7.836950,8.252470,8.108435,35800280
2015-10-16,8.444450,8.891520,8.368180,8.654830,8.503772,85914394
2015-10-19,8.625900,8.625900,8.186720,8.270880,8.126522,52203739
2015-10-20,8.231430,8.560160,8.231430,8.415520,8.268639,35194234
2015-10-21,8.418150,8.499670,7.708090,7.852730,7.715671,41532020
2015-10-22,7.902700,8.310320,7.902700,8.218280,8.074841,37669368
2015-10-23,8.218280,8.547010,8.157790,8.412890,8.266055,49061399
2015-10-26,8.625900,8.639050,8.305060,8.452330,8.304806,36721732
2015-10-27,8.415520,8.560160,8.120970,8.481260,8.333232,25956890
2015-10-28,8.415520,8.831030,8.365550,8.528600,8.379745,61138374
2015-10-29,8.573310,8.678500,8.370810,8.504930,8.356487,31515684
2015-10-30,8.504930,8.620640,8.418150,8.452330,8.304806,18339540
2015-11-02,8.323470,8.607500,8.165680,8.389220,8.242799,17866045
2015-11-03,8.391850,8.515450,8.120970,8.157790,8.015407,16105168
2015-11-04,8.205130,8.486520,8.205130,8.468110,8.320312,22012393
2015-11-05,8.518080,8.518080,8.099930,8.257730,8.113602,33706540
2015-11-06,8.157790,8.454960,8.157790,8.389220,8.242799,22941333
2015-11-09,8.297170,8.494410,8.155160,8.468110,8.320312,40715513
2015-11-10,8.412890,8.625900,8.370810,8.610130,8.459852,35225057
2015-11-11,8.612760,8.928340,8.594350,8.746880,8.594214,39403989
2015-11-12,8.683760,8.941490,8.441820,8.736360,8.583879,34149965
2015-11-13,8.733730,9.351740,8.652200,9.059830,8.901703,65101601
2015-11-16,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-17,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-18,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-19,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-20,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-23,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-24,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-25,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-26,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-27,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-11-30,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-01,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-02,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-03,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-04,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-07,9.059830,9.059830,9.059830,9.059830,8.901703,0
2015-12-08,9.967130,9.967130,8.155160,9.217620,9.056739,90465974
2015-12-09,9.204470,9.333330,8.744250,9.125580,8.966305,31427367
2015-12-10,9.020380,9.217620,8.862590,9.007230,8.850020,22869933
2015-12-11,8.991450,9.230770,8.888890,9.025640,8.868109,19762808
2015-12-14,9.025640,9.199210,8.731100,9.001970,8.844853,18646360
2015-12-15,8.991450,9.188690,8.904670,8.962530,8.806101,19808267
2015-12-16,9.023010,9.170280,8.954640,9.072980,8.914623,19044778
2015-12-17,9.151870,9.275480,8.928340,8.946750,8.790596,60813823
2015-12-18,8.938860,8.938860,8.594350,8.675870,8.524445,43570475
2015-12-21,8.670610,8.817880,8.618020,8.694280,8.542533,29274403
2015-12-22,8.707430,8.936230,8.681130,8.733730,8.581296,25313035
2015-12-23,8.760030,8.799470,8.547010,8.570680,8.421090,24139280
2015-12-24,8.589090,8.754770,8.560160,8.691650,8.539949,13208234
2015-12-25,8.691650,8.691650,8.691650,8.691650,8.539949,0
2015-12-28,8.762660,8.762660,8.389220,8.389220,8.242799,26748270
2015-12-29,8.405000,8.497040,8.115710,8.270880,8.126522,37185055
2015-12-30,8.247210,8.494410,8.194610,8.297170,8.152354,33588803
2015-12-31,8.402370,8.520710,8.231430,8.402370,8.255718,34227266
2016-01-04,8.441820,8.441820,7.826430,7.836950,7.700166,21716810
2016-01-05,7.850100,8.152530,7.631820,7.994740,7.855203,34203169
2016-01-06,8.000000,8.134120,7.863250,8.123600,7.981813,20666495
2016-01-07,8.047340,8.047340,7.437210,7.521370,7.390094,3712620
2016-01-08,7.626560,7.876400,7.232080,7.642340,7.508954,25301826
2016-01-11,7.584480,7.595000,7.108480,7.121630,6.997332,22606903
2016-01-12,7.224200,7.413540,7.063770,7.224200,7.098112,20020701
2016-01-13,7.358320,7.463510,7.116370,7.179490,7.054182,15309632
2016-01-14,7.034850,7.397770,6.837610,7.313610,7.185961,28102815
2016-01-15,7.313610,7.424060,7.048000,7.100590,6.976659,23146093
2016-01-18,6.990140,7.258380,6.869170,7.113740,6.989579,17422529
2016-01-19,7.145300,7.442470,7.008550,7.263640,7.136863,27160202
2016-01-20,7.258380,7.379360,7.100590,7.145300,7.020588,22120358
2016-01-21,7.061140,7.268900,6.955950,6.995400,6.873305,21991289
2016-01-22,7.100590,7.113740,6.714000,6.842870,6.723437,21751443
2016-01-25,6.940170,6.966470,6.761340,6.837610,6.718269,16044206
2016-01-26,6.806050,6.979620,6.543060,6.574620,6.459869,28476232
2016-01-27,6.716630,6.979620,6.332680,6.785010,6.666587,33486953
2016-01-28,6.732410,7.058510,6.682450,6.863910,6.744110,28229305
2016-01-29,6.903350,7.392510,6.903350,7.305720,7.178209,33039125
2016-02-01,7.310980,7.410910,7.247860,7.300460,7.173040,26283296
2016-02-02,7.358320,7.563450,7.303090,7.342540,7.214386,19378965
2016-02-03,7.345170,7.410910,7.261010,7.358320,7.229890,14507031
2016-02-04,7.381990,7.602890,7.342540,7.368840,7.240227,19748742
2016-02-05,7.363580,7.442470,7.258380,7.334650,7.206634,9769002
2016-02-15,7.071660,7.429320,7.048000,7.368840,7.240227,11918000
2016-02-16,7.387250,7.721240,7.387250,7.679160,7.545131,19987965
2016-02-17,7.752790,7.784350,7.516110,7.679160,7.545131,11219823
2016-02-18,7.708090,7.800130,7.566080,7.629190,7.496033,17913416
2016-02-19,7.652860,7.697570,7.571340,7.623930,7.490865,12690227
2016-02-22,8.018410,8.073640,7.765940,7.873770,7.736344,23181867
2016-02-23,7.876400,7.913220,7.579220,7.668640,7.534794,17688244
2016-02-24,7.726500,7.731760,7.442470,7.634450,7.501201,15271440
2016-02-25,7.573970,7.634450,6.916500,7.011180,6.888810,27033320
2016-02-26,7.103220,7.466140,7.103220,7.389880,7.260900,33997466
